Store Type_Flagship,Store Type_Mall Flagship,Store Type_Mall Store,Store Type_Official Flagship,Store Type_Other,Store Type_Specialty Store,Brand Name Encoded,is_top,Sales Month_2021-04,Sales Month_2021-05,Sales Month_2021-06,Sales Month_2021-07,Sales Month_2021-08,Sales Month_2021-09,Sales Month_2021-10,Sales Month_2021-11,Sales Month_2021-12,is_promote,Sales Lag 1,Sales Lag 2,Sales Lag 3,Sales Rolling Mean,Sales Quantity
0.0,1.0,0.0,0.0,0.0,0.0,1318.4189723320158,0,False,False,False,True,False,False,False,False,False,0,612.0,0.0,0.0,0.0,501
0.0,1.0,0.0,0.0,0.0,0.0,1318.4189723320158,0,False,False,False,True,False,False,False,False,False,0,501.0,612.0,0.0,396.0,75
0.0,1.0,0.0,0.0,0.0,0.0,1318.4189723320158,0,False,False,False,True,False,False,False,False,False,0,75.0,501.0,612.0,201.0,27
0.0,1.0,0.0,0.0,0.0,0.0,1028.2350746268658,0,False,False,False,False,False,False,False,True,False,1,0.0,0.0,0.0,0.0,1172
0.0,1.0,0.0,0.0,0.0,0.0,1028.2350746268658,0,False,False,False,False,False,False,False,True,False,1,1172.0,0.0,0.0,0.0,1057
0.0,1.0,0.0,0.0,0.0,0.0,1028.2350746268658,0,False,False,False,False,False,False,False,False,True,1,1057.0,1172.0,0.0,1327.0,1752
0.0,1.0,0.0,0.0,0.0,0.0,1028.2350746268658,0,False,False,False,False,False,False,False,False,True,1,1752.0,1057.0,1172.0,1488.0,1655
0.0,1.0,0.0,0.0,0.0,0.0,1028.2350746268658,0,False,False,False,False,False,False,False,False,True,1,1655.0,1752.0,1057.0,1440.3333333333333,914
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,True,False,False,False,False,False,False,False,False,0,0.0,0.0,0.0,0.0,305
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,True,False,False,False,False,False,False,False,False,0,305.0,0.0,0.0,0.0,171
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,True,False,False,False,False,False,False,False,False,0,171.0,305.0,0.0,199.0,121
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,True,False,False,False,False,False,False,False,0,121.0,171.0,305.0,408.0,932
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,True,False,False,False,False,False,False,False,0,932.0,121.0,171.0,450.6666666666667,299
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,True,False,False,False,False,False,False,False,0,299.0,932.0,121.0,476.3333333333333,198
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,False,True,False,False,False,False,False,False,1,198.0,299.0,932.0,539.6666666666666,1122
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,False,True,False,False,False,False,False,False,1,1122.0,198.0,299.0,608.0,504
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,False,True,False,False,False,False,False,False,1,504.0,1122.0,198.0,673.3333333333334,394
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,False,True,False,False,False,False,False,False,1,394.0,504.0,1122.0,429.3333333333333,390
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,False,True,False,False,False,False,False,False,1,390.0,394.0,504.0,371.0,329
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,False,True,False,False,False,False,False,False,1,329.0,390.0,394.0,335.0,286
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,False,True,False,False,False,False,False,False,1,286.0,329.0,390.0,283.0,234
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,False,True,False,False,False,False,False,False,1,234.0,286.0,329.0,229.33333333333334,168
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,False,True,False,False,False,False,False,False,1,168.0,234.0,286.0,190.0,168
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,False,True,False,False,False,False,False,False,1,168.0,168.0,234.0,157.66666666666666,137
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,False,False,True,False,False,False,False,False,0,137.0,168.0,168.0,253.33333333333334,455
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,False,False,True,False,False,False,False,False,0,455.0,137.0,168.0,308.6666666666667,334
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,False,False,True,False,False,False,False,False,0,334.0,455.0,137.0,358.0,285
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,False,False,True,False,False,False,False,False,0,285.0,334.0,455.0,268.3333333333333,186
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,False,False,True,False,False,False,False,False,0,186.0,285.0,334.0,189.66666666666666,98
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,False,False,True,False,False,False,False,False,0,98.0,186.0,285.0,113.0,55
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,False,False,True,False,False,False,False,False,0,55.0,98.0,186.0,62.0,33
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,False,False,False,True,False,False,False,False,0,33.0,55.0,98.0,141.66666666666666,337
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,False,False,False,True,False,False,False,False,0,337.0,33.0,55.0,196.66666666666666,220
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,False,False,False,True,False,False,False,False,0,220.0,337.0,33.0,240.33333333333334,164
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,False,False,False,True,False,False,False,False,0,164.0,220.0,337.0,181.66666666666666,161
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,False,False,False,False,True,False,False,False,1,161.0,164.0,220.0,329.6666666666667,664
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,False,False,False,False,False,True,False,False,0,664.0,161.0,164.0,482.0,621
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,False,False,False,False,False,True,False,False,0,621.0,664.0,161.0,602.6666666666666,523
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,False,False,False,False,False,False,True,False,1,523.0,621.0,664.0,863.3333333333334,1446
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,False,False,False,False,False,False,True,False,1,1446.0,523.0,621.0,1009.0,1058
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,False,False,False,False,False,False,True,False,1,1058.0,1446.0,523.0,1019.6666666666666,555
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,False,False,False,False,False,False,False,True,1,555.0,1058.0,1446.0,1921.3333333333333,4151
0.0,1.0,0.0,0.0,0.0,0.0,1173.8592307692309,1,False,False,False,False,False,False,False,False,True,1,4151.0,555.0,1058.0,2564.0,2986
0.0,1.0,0.0,0.0,0.0,0.0,907.1948051948052,0,False,False,True,False,False,False,False,False,False,1,0.0,0.0,0.0,0.0,777
0.0,1.0,0.0,0.0,0.0,0.0,907.1948051948052,0,False,False,True,False,False,False,False,False,False,1,777.0,0.0,0.0,0.0,172
0.0,1.0,0.0,0.0,0.0,0.0,907.1948051948052,0,False,False,False,False,False,False,False,True,False,1,172.0,777.0,0.0,743.0,1280
0.0,1.0,0.0,0.0,0.0,0.0,907.1948051948052,0,False,False,False,False,False,False,False,True,False,1,1280.0,172.0,777.0,714.0,690
0.0,1.0,0.0,0.0,0.0,0.0,1384.9336734693877,0,False,False,False,False,False,False,False,True,False,1,0.0,0.0,0.0,0.0,936
0.0,1.0,0.0,0.0,0.0,0.0,1384.9336734693877,0,False,False,False,False,False,False,False,False,True,1,936.0,0.0,0.0,0.0,2798
1.0,0.0,0.0,0.0,0.0,0.0,1838.7006480558325,1,False,False,False,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,2834
1.0,0.0,0.0,0.0,0.0,0.0,1838.7006480558325,1,False,False,False,True,False,False,False,False,False,0,2834.0,0.0,0.0,0.0,2329
